Hotlanta 2019,AC-- Closed Military Ballroom Closed Rhythm Challenge (CC/R/SW),Rhythm,15
Hotlanta 2019,AC-- Closed Military Ballroom Closed Smooth Challenge (W/T/FT),Smooth,15
Hotlanta 2019,AC-A Open International Latin 5 Dance (CC/S/R/PD/J),Latin,20
Hotlanta 2019,AC-C1 Open Smooth 4 Dance Challenge (W/T/FT/VW),Smooth,20
Hotlanta 2019,AC-COL Newcomer American Rhythm 3 Dance  (CC/R/SW),Rhythm,5
Hotlanta 2019,AC-COL Newcomer American Smooth 3 Dance (W/T/F),Smooth,5
Hotlanta 2019,AC-COL Novice American Rhythm 3 Dance  (CC/R/SW),Rhythm,5
Hotlanta 2019,AC-COL Novice American Smooth 3 Dance (W/T/F),Smooth,5
Hotlanta 2019,AC-JR Open International Ballroom 5 Dance (W/T/VW/FT/QS),Standard,20
Hotlanta 2019,AC-JR Open International Latin 5 Dance (CC/S/R/PD/J),Latin,20
Hotlanta 2019,AC-PT1 Newcomer American Smooth 3 Dance (W/T/F),Smooth,5
Hotlanta 2019,AC-S1 Open International Ballroom 5 Dance (W/T/VW/FT/QS),Standard,20
Hotlanta 2019,G-- Closed Military Ballroom Closed Rhythm Challenge (CC/R/SW),Rhythm,15
Hotlanta 2019,G-- Closed Military Ballroom Closed Smooth Challenge (W/T/FT),Smooth,15
Hotlanta 2019,G-- Open Gentlemen Only American Smooth Scholarships (W/T/FT/VW),Smooth,25
Hotlanta 2019,G-- Open Gentlemen Only International Latin Scholarships (CC/S/R/PD/J),Latin,25
Hotlanta 2019,G-A Bronze World Pro/Am Dancesport Series American Rhythm (C/R/SW/B/MA),Rhythm,10
Hotlanta 2019,G-A Bronze World Pro/Am Dancesport Series American Smooth (W/T/FT/VW),Smooth,10
Hotlanta 2019,G-A Closed Bronze Rhythm Scholarship (CC/R/SW),Rhythm,15
Hotlanta 2019,G-A Open American Rhythm Scholarships (CC/R/SW/B/M),Rhythm,25
Hotlanta 2019,G-A Open American Smooth Scholarships (W/T/FT/VW),Smooth,25
Hotlanta 2019,G-A Open Rhythm 5 Dance Challenge (CC/R/SW/B/M),Rhythm,20
Hotlanta 2019,G-A Open Smooth 4 Dance Challenge (W/T/FT/VW),Smooth,20
Hotlanta 2019,G-A RS Open Rhythm 3 Dance Challenge (CC/R/SW),Rhythm,20
Hotlanta 2019,G-A RS Open Smooth 3 Dance Challenge (W/T/FT),Smooth,20
Hotlanta 2019,G-B Closed Bronze Ballroom Scholarship (W/T/QS),Standard,15
Hotlanta 2019,G-B Closed Bronze Rhythm 3 Dance Challenge (CC/R/SW),Rhythm,10
Hotlanta 2019,G-B Closed Bronze Rhythm Scholarship (CC/R/SW),Rhythm,15
Hotlanta 2019,G-B Closed Bronze Smooth Scholarship (W/T/FT),Smooth,15
Hotlanta 2019,G-B Closed Silver Smooth Scholarship (W/T/FT/VW),Smooth,20
Hotlanta 2019,G-B1 Closed Bronze Rhythm 3 Dance Challenge (CC/R/SW),Rhythm,10
Hotlanta 2019,G-B1 Closed Bronze Smooth 3 Dance Challenge (W/T/FT),Smooth,10
Hotlanta 2019,G-B1 RS Closed Bronze Ballroom 3 Dance Challenge (W/T/QS),Standard,10
Hotlanta 2019,G-C Closed Bronze Ballroom 3 Dance Challenge (W/T/QS),Standard,10
Hotlanta 2019,G-C Closed Bronze Ballroom Scholarship (W/T/QS),Standard,15
Hotlanta 2019,G-C Closed Bronze Latin 3 Dance Challenge (CC/S/R),Latin,10
Hotlanta 2019,G-C Closed Silver Rhythm Scholarship (CC/R/SW/MA),Rhythm,20
Hotlanta 2019,G-C Closed Silver Smooth 3 Dance Challenge (W/T/FT),Smooth,15
Hotlanta 2019,G-C Closed Silver Smooth Scholarship (W/T/FT/VW),Smooth,20
Hotlanta 2019,G-C Open International Latin Scholarships (CC/S/R/PD/J),Latin,25
Hotlanta 2019,G-C Open Latin 5 Dance Challenge (CC/S/R/PD/J),Latin,20
Hotlanta 2019,G-C RS Closed Silver Rhythm 3 Dance Challenge (CC/R/SW),Rhythm,15
Hotlanta 2019,G-C RS Closed Silver Smooth 3 Dance Challenge (W/T/FT),Smooth,15
Hotlanta 2019,G-C1 Closed Bronze Ballroom 3 Dance Challenge (W/T/QS),Standard,10
Hotlanta 2019,G-C1 Closed Silver Rhythm 3 Dance Challenge (CC/R/SW),Rhythm,15
Hotlanta 2019,G-C1 Closed Silver Smooth 3 Dance Challenge (W/T/FT),Smooth,15
Hotlanta 2019,G-JR Open Latin 5 Dance Challenge (CC/S/R/PD/J),Latin,20
Hotlanta 2019,G-PT Closed Bronze Smooth 3 Dance Challenge (W/T/FT),Smooth,10
Hotlanta 2019,G-SR Open Senior American Rhythm Scholarship (CC/R/SW/M),Rhythm,25
Hotlanta 2019,G-SR Open Senior American Smooth Scholarship (W/T/FT),Smooth,25
Hotlanta 2019,L-- Closed Military Ballroom Closed Rhythm Challenge (CC/R/SW),Rhythm,15
Hotlanta 2019,L-- Closed Military Ballroom Closed Smooth Challenge (W/T/FT),Smooth,15
Hotlanta 2019,L-- Open Superstars American Rhythm Scholarship (CC/R/SW/B/M),Rhythm,25
Hotlanta 2019,L-- Open Superstars American Smooth Scholarship (W/T/FT/VW),Smooth,25
Hotlanta 2019,L-- Open Superstars International Latin Scholarship (CC/S/R/PD/J),Latin,25
Hotlanta 2019,L-A Closed Bronze Rhythm 3 Dance Challenge (CC/R/SW),Rhythm,10
Hotlanta 2019,L-A Closed Bronze Rhythm Scholarship (CC/R/SW),Rhythm,15
Hotlanta 2019,L-A Closed Bronze Smooth 3 Dance Challenge (W/T/FT),Smooth,10
Hotlanta 2019,L-A Closed Silver Rhythm 3 Dance Challenge (CC/R/SW),Rhythm,15
Hotlanta 2019,L-A Closed Silver Rhythm Scholarship (CC/R/SW/MA),Rhythm,20
Hotlanta 2019,L-A Closed Silver Smooth 3 Dance Challenge (W/T/FT),Smooth,15
Hotlanta 2019,L-A Closed Silver Smooth Scholarship (W/T/FT/VW),Smooth,20
Hotlanta 2019,L-A Open American Rhythm Scholarships (CC/R/SW/B/M),Rhythm,25
Hotlanta 2019,L-A Open American Smooth Scholarships (W/T/FT/VW),Smooth,25
Hotlanta 2019,L-A Open International Latin Scholarships (CC/S/R/PD/J),Latin,25
Hotlanta 2019,L-A Open Latin 5 Dance Challenge (CC/S/R/PD/J),Latin,20
Hotlanta 2019,L-A Open Smooth 4 Dance Challenge (W/T/FT/VW),Smooth,20
Hotlanta 2019,L-A Open World Pro/Am Dancesport Series American Rhythm (C/R/SW/B/MA),Rhythm,20
Hotlanta 2019,L-A Open World Pro/Am Dancesport Series American Smooth (W/T/FT/VW),Smooth,20
Hotlanta 2019,L-A Open World Pro/Am Dancesport Series International Ballroom (W/T/VW/FT/Q),Standard,20
Hotlanta 2019,L-A Open World Pro/Am Dancesport Series International Latin (C/S/R/PD/J),Latin,20
Hotlanta 2019,L-A RS Closed Bronze Rhythm 3 Dance Challenge (CC/R/SW),Rhythm,10
Hotlanta 2019,L-A RS Open Rhythm 3 Dance Challenge (CC/R/SW),Rhythm,20
Hotlanta 2019,L-A Silver World Pro/Am Dancesport Series American Rhythm (C/R/SW/B/MA),Rhythm,15
Hotlanta 2019,L-A Silver World Pro/Am Dancesport Series American Smooth (W/T/FT/VW),Smooth,15
Hotlanta 2019,L-A1 Bronze Night Club Challenge (SAL/BAC/MER),Nightclub,10
Hotlanta 2019,L-B Bronze Night Club Challenge (SAL/BAC/MER),Nightclub,10
Hotlanta 2019,L-B Bronze World Pro/Am Dancesport Series American Rhythm (C/R/SW/B/MA),Rhythm,10
Hotlanta 2019,L-B Bronze World Pro/Am Dancesport Series American Smooth (W/T/FT/VW),Smooth,10
Hotlanta 2019,L-B Bronze World Pro/Am Dancesport Series International Ballroom (W/T/VW/FT/Q),Standard,10
Hotlanta 2019,L-B Closed Bronze Ballroom 3 Dance Challenge (W/T/QS),Standard,10
Hotlanta 2019,L-B Closed Bronze Ballroom Scholarship (W/T/QS),Standard,15
Hotlanta 2019,L-B Closed Bronze Latin 3 Dance Challenge (CC/S/R),Latin,10
Hotlanta 2019,L-B Closed Bronze Latin Scholarship (CC/S/R),Latin,15
Hotlanta 2019,L-B Closed Bronze Rhythm 3 Dance Challenge (CC/R/SW),Rhythm,10
Hotlanta 2019,L-B Closed Bronze Rhythm Scholarship (CC/R/SW),Rhythm,15
Hotlanta 2019,L-B Closed Bronze Smooth 3 Dance Challenge (W/T/FT),Smooth,10
Hotlanta 2019,L-B Closed Bronze Smooth Scholarship (W/T/FT),Smooth,15
Hotlanta 2019,L-B Closed Gold Rhythm 5 Dance Challenge (CC/R/SW/B/M),Rhythm,20
Hotlanta 2019,L-B Closed Silver Ballroom 3 Dance Challenge (W/T/QS),Standard,15
Hotlanta 2019,L-B Closed Silver Latin Scholarships (CC/S/R/J),Latin,20
Hotlanta 2019,L-B Closed Silver Rhythm 3 Dance Challenge (CC/R/SW),Rhythm,15
Hotlanta 2019,L-B Closed Silver Rhythm Scholarship (CC/R/SW/MA),Rhythm,20
Hotlanta 2019,L-B Closed Silver Smooth Scholarship (W/T/FT/VW),Smooth,20
Hotlanta 2019,L-B Gold World Pro/Am Dancesport Series American Rhythm (C/R/SW/B/MA),Rhythm,20
Hotlanta 2019,L-B Open American Rhythm Scholarships (CC/R/SW/B/M),Rhythm,25
Hotlanta 2019,L-B Open American Smooth Scholarships (W/T/FT/VW),Smooth,25
Hotlanta 2019,L-B Open International Ballroom Scholarships (W/T/VW/FT/QS),Standard,25
Hotlanta 2019,L-B Open International Latin Scholarships (CC/S/R/PD/J),Latin,25
Hotlanta 2019,L-B Open Rhythm 5 Dance Challenge (CC/R/SW/B/M),Rhythm,20
Hotlanta 2019,L-B Open Smooth 4 Dance Challenge (W/T/FT/VW),Smooth,20
Hotlanta 2019,L-B Open World Pro/Am Dancesport Series American Rhythm (C/R/SW/B/MA),Rhythm,20
Hotlanta 2019,L-B Open World Pro/Am Dancesport Series American Smooth (W/T/FT/VW),Smooth,20
