Grand National Dancesport Championships,Amateur Adult Novice 2-Dance Events AD Amer. Smooth (W,T),Smooth,5
Grand National Dancesport Championships,Amateur Adult Novice 2-Dance Events AD Int'l Ballroom (W,T),Standard,5
Grand National Dancesport Championships,Amateur Adult Open AD Int'l Latin Championship (CC,S,R,PD,J),Latin,20
Grand National Dancesport Championships,Amateur Adult Open SR1 Int'l Latin Championship (CC,S,R,PD,J),Latin,20
Grand National Dancesport Championships,Amateur Adult Open SR2 Int'l Ballroom Championship (W,T,VW,F,Q),Standard,20
Grand National Dancesport Championships,Amateur Adult Open SR2 Int'l Latin Championship (CC,S,R,PD,J),Latin,20
Grand National Dancesport Championships,Amateur Adult Open SR3 Int'l Ballroom Championship (W,T,VW,F,Q),Standard,20
Grand National Dancesport Championships,Amateur Adult Rising Star 3-Dance Events AD Amer. Smooth (W,T,F),Smooth,15
Grand National Dancesport Championships,Amateur Adult Rising Star 3-Dance Events AD Int'l Ballroom (W,T,F),Standard,15
Grand National Dancesport Championships,Amateur Adult Rising Star 3-Dance Events AD Int'l Latin (CC,R,J),Latin,15
Grand National Dancesport Championships,Amateur Youth Novice 2-Dance Events JR1 Int'l Latin (CC,R),Latin,5
Grand National Dancesport Championships,Amateur Youth Novice 2-Dance Events JR2 Int'l Latin (CC,R),Latin,5
Grand National Dancesport Championships,Amateur Youth Open JR2 Int'l Latin Championship (CC,S,R,PD,J),Latin,20
Grand National Dancesport Championships,Amateur Youth Open YTH Int'l Latin Championship (CC,S,R,PD,J),Latin,20
Grand National Dancesport Championships,Amateur Youth Rising Star 3-Dance Events JR1 Int'l Latin (CC,R,J),Latin,15
Grand National Dancesport Championships,Amateur Youth Rising Star 3-Dance Events JR2 Int'l Latin (CC,R,J),Latin,15
Grand National Dancesport Championships,Amateur Youth Rising Star 3-Dance Events YTH Int'l Latin (CC,R,J),Latin,15
Grand National Dancesport Championships,Grand National Challenge Events Amer. Rhythm (CC,R),Rhythm,15
Grand National Dancesport Championships,Grand National Challenge Events Amer. Smooth (W,T),Smooth,15
Grand National Dancesport Championships,Grand National Challenge Events Int'l Ballroom (W,T),Standard,15
Grand National Dancesport Championships,Grand National Challenge Events Int'l Latin (CC,R),Latin,15
Grand National Dancesport Championships,P/A 10-Dance Scholarship Championships  Championship (W,T,VW,F,Q,CC,S,R,PD,J),Unknown,20
Grand National Dancesport Championships,P/A 10-Dance Scholarship Championships Int'l Latin (CC,S,R,PD,J),Latin,20
Grand National Dancesport Championships,P/A 9-Dance Scholarship Championships  Championship (W,T,F,VW,CC,R,SW,B,M),Unknown,20
Grand National Dancesport Championships,P/A Closed Bronze DSS Champ. - Best of the Best A Amer. Rhythm (CC,R),Rhythm,10
Grand National Dancesport Championships,P/A Closed Bronze DSS Champ. - Best of the Best A Amer. Smooth (W,T),Smooth,10
Grand National Dancesport Championships,P/A Closed Bronze DSS Champ. - Best of the Best A Int'l Latin (CC,R),Latin,10
Grand National Dancesport Championships,P/A Closed Bronze DSS Champ. - Best of the Best B Amer. Rhythm (CC,R),Rhythm,10
Grand National Dancesport Championships,P/A Closed Bronze DSS Champ. - Best of the Best B Amer. Smooth (W,T),Smooth,10
Grand National Dancesport Championships,P/A Closed Bronze DSS Champ. - Best of the Best B Int'l Ballroom (W,T),Standard,10
Grand National Dancesport Championships,P/A Closed Bronze DSS Champ. - Best of the Best B Int'l Latin (CC,R),Latin,10
Grand National Dancesport Championships,P/A Closed Bronze DSS Champ. - Best of the Best C Amer. Rhythm (CC,R),Rhythm,10
Grand National Dancesport Championships,P/A Closed Bronze DSS Champ. - Best of the Best C Amer. Smooth (W,T),Smooth,10
