The Ball at the San Francisco Open Dancesport Championships,Cl Bronze Global Pro-Am Scholarships C Amer. Rhythm (CC,R,SW),Rhythm,15
The Ball at the San Francisco Open Dancesport Championships,Cl Bronze Global Pro-Am Scholarships C Amer. Smooth (W,T,F),Smooth,15
The Ball at the San Francisco Open Dancesport Championships,Cl. Bronze Pro-Am Scholarships A Amer. Rhythm (CC,R,SW),Rhythm,15
The Ball at the San Francisco Open Dancesport Championships,Cl. Bronze Pro-Am Scholarships A Amer. Smooth (W,T,F),Smooth,15
The Ball at the San Francisco Open Dancesport Championships,Cl. Bronze Pro-Am Scholarships A Int'l Ballroom (W,T,Q),Standard,15
The Ball at the San Francisco Open Dancesport Championships,Cl. Bronze Pro-Am Scholarships A Int'l Latin (CC,R,J),Latin,15
The Ball at the San Francisco Open Dancesport Championships,Cl. Bronze Pro-Am Scholarships B Amer. Rhythm (CC,R,SW),Rhythm,15
The Ball at the San Francisco Open Dancesport Championships,Cl. Bronze Pro-Am Scholarships B Amer. Smooth (W,T,F),Smooth,15
The Ball at the San Francisco Open Dancesport Championships,Cl. Bronze Pro-Am Scholarships B Int'l Ballroom (W,T,Q),Standard,15
The Ball at the San Francisco Open Dancesport Championships,Cl. Bronze Pro-Am Scholarships B Int'l Latin (CC,R,J),Latin,15
The Ball at the San Francisco Open Dancesport Championships,Cl. Bronze Pro-Am Scholarships C Amer. Rhythm (CC,R,SW),Rhythm,15
The Ball at the San Francisco Open Dancesport Championships,Cl. Bronze Pro-Am Scholarships C Amer. Smooth (W,T,F),Smooth,15
The Ball at the San Francisco Open Dancesport Championships,Cl. Bronze Pro-Am Scholarships C Int'l Ballroom (W,T,Q),Standard,15
The Ball at the San Francisco Open Dancesport Championships,Cl. Bronze Pro-Am Scholarships C Int'l Latin (CC,R,J),Latin,15
The Ball at the San Francisco Open Dancesport Championships,Cl. Bronze Pro-Am Scholarships GC Amer. Rhythm (CC,R,SW),Rhythm,15
The Ball at the San Francisco Open Dancesport Championships,Cl. Bronze Pro-Am Scholarships GC Amer. Smooth (W,T,F),Smooth,15
The Ball at the San Francisco Open Dancesport Championships,Cl. Bronze Pro-Am Scholarships GC Int'l Ballroom (W,T,Q),Standard,15
The Ball at the San Francisco Open Dancesport Championships,Cl. Bronze Pro-Am Scholarships GC Int'l Latin (CC,R,J),Latin,15
The Ball at the San Francisco Open Dancesport Championships,Cl. Bronze Pro-Am Scholarships PT Int'l Latin (CC,R,J),Latin,15
The Ball at the San Francisco Open Dancesport Championships,Cl. Bronze Pro-Am Scholarships PT Mixed Prof M/F Int'l Ballroom (W,T,Q),Standard,15
The Ball at the San Francisco Open Dancesport Championships,Cl. Bronze Pro-Am Scholarships S1 Amer. Rhythm (CC,R,SW),Rhythm,15
The Ball at the San Francisco Open Dancesport Championships,Cl. Bronze Pro-Am Scholarships S1 Amer. Smooth (W,T,F),Smooth,15
The Ball at the San Francisco Open Dancesport Championships,Cl. Bronze Pro-Am Scholarships S1 Int'l Ballroom (W,T,Q),Standard,15
The Ball at the San Francisco Open Dancesport Championships,Cl. Bronze Pro-Am Scholarships S1 Int'l Latin (CC,R,J),Latin,15
The Ball at the San Francisco Open Dancesport Championships,Cl. Silver Global Pro-Am Scholarships C Amer. Smooth (W,T,F,VW),Smooth,20
The Ball at the San Francisco Open Dancesport Championships,Cl. Silver Pro-Am Scholarships A Amer. Smooth (W,T,F,VW),Smooth,20
The Ball at the San Francisco Open Dancesport Championships,Cl. Silver Pro-Am Scholarships A Int'l Ballroom (W,T,F,Q),Standard,20
The Ball at the San Francisco Open Dancesport Championships,Cl. Silver Pro-Am Scholarships B Amer. Rhythm (CC,R,SW,B,M),Rhythm,20
The Ball at the San Francisco Open Dancesport Championships,Cl. Silver Pro-Am Scholarships B Amer. Smooth (W,T,F,VW),Smooth,20
The Ball at the San Francisco Open Dancesport Championships,Cl. Silver Pro-Am Scholarships B Int'l Ballroom (W,T,F,Q),Standard,20
The Ball at the San Francisco Open Dancesport Championships,Cl. Silver Pro-Am Scholarships C Amer. Rhythm (CC,R,SW,B,M),Rhythm,20
The Ball at the San Francisco Open Dancesport Championships,Cl. Silver Pro-Am Scholarships C Amer. Smooth (W,T,F,VW),Smooth,20
The Ball at the San Francisco Open Dancesport Championships,Cl. Silver Pro-Am Scholarships C Int'l Ballroom (W,T,F,Q),Standard,20
The Ball at the San Francisco Open Dancesport Championships,Cl. Silver Pro-Am Scholarships C Int'l Latin (CC,S,R,J),Latin,20
The Ball at the San Francisco Open Dancesport Championships,Cl. Silver Pro-Am Scholarships GC Amer. Rhythm (CC,R,SW,B,M),Rhythm,20
The Ball at the San Francisco Open Dancesport Championships,Cl. Silver Pro-Am Scholarships GC Amer. Smooth (W,T,F,VW),Smooth,20
The Ball at the San Francisco Open Dancesport Championships,Cl. Silver Pro-Am Scholarships PT Amer. Smooth (W,T,F,VW),Smooth,20
The Ball at the San Francisco Open Dancesport Championships,Cl. Silver Pro-Am Scholarships PT Int'l Latin (CC,S,R,J),Latin,20
The Ball at the San Francisco Open Dancesport Championships,Cl. Silver Pro-Am Scholarships S1 Amer. Rhythm (CC,R,SW,B,M),Rhythm,20
The Ball at the San Francisco Open Dancesport Championships,Cl. Silver Pro-Am Scholarships S1 Amer. Smooth (W,T,F,VW),Smooth,20
The Ball at the San Francisco Open Dancesport Championships,Cl. Silver Pro-Am Scholarships S1 Int'l Ballroom (W,T,F,Q),Standard,20
The Ball at the San Francisco Open Dancesport Championships,Cl. Silver Pro-Am Scholarships S1 Int'l Latin (CC,S,R,J),Latin,20
The Ball at the San Francisco Open Dancesport Championships,Cl. Silver Pro-Am Scholarships S2 Amer. Smooth (W,T,F,VW),Smooth,20
The Ball at the San Francisco Open Dancesport Championships,Cl. Silver Pro-Am Scholarships S2 Int'l Ballroom (W,T,F,Q),Standard,20
The Ball at the San Francisco Open Dancesport Championships,Cl. Silver Pro-Am Scholarships YH Amer. Smooth (W,T,F,VW),Smooth,20
The Ball at the San Francisco Open Dancesport Championships,Cl. Silver Pro-Am Scholarships YH Int'l Latin (CC,S,R,J),Latin,20
The Ball at the San Francisco Open Dancesport Championships,Cl. Silver Pro-Am Scholarships YH Int'l Latin (CC,S,R,J) /J,Latin,20
The Ball at the San Francisco Open Dancesport Championships,Gents Only Bronze Multi-Dances Closed A Men Amer. Smooth (W,T,F),Smooth,10
The Ball at the San Francisco Open Dancesport Championships,Gents Only Bronze Multi-Dances Closed A Men Int'l Latin (CC,R,J),Latin,10
The Ball at the San Francisco Open Dancesport Championships,Gents Only Bronze Multi-Dances Closed B Men Amer. Smooth (W,T,F),Smooth,10
The Ball at the San Francisco Open Dancesport Championships,Gents Only Bronze Multi-Dances Closed C Men Amer. Rhythm (CC,R,SW),Rhythm,10
The Ball at the San Francisco Open Dancesport Championships,Gents Only Bronze Multi-Dances Closed C Men Amer. Smooth (W,T,F),Smooth,10
The Ball at the San Francisco Open Dancesport Championships,Gents Only Bronze Multi-Dances Closed C Men Int'l Ballroom (W,T,Q),Standard,10
The Ball at the San Francisco Open Dancesport Championships,Gents Only Bronze Multi-Dances Closed C Men Int'l Latin (CC,R,J),Latin,10
The Ball at the San Francisco Open Dancesport Championships,Gents Only Bronze Multi-Dances Closed S1 Men Int'l Ballroom (W,T,Q),Standard,10
The Ball at the San Francisco Open Dancesport Championships,Gents Only Gold Multi-Dance Events Closed S1 Men Amer. Rhythm (CC,R,SW,B,M),Rhythm,20
The Ball at the San Francisco Open Dancesport Championships,Gents Only Gold Multi-Dance Events Closed YH Men Int'l Ballroom (W,T,VW,F,Q),Standard,20
The Ball at the San Francisco Open Dancesport Championships,Gents Only Silver Multi-Dances Closed C Men Amer. Rhythm (CC,R,SW,B),Rhythm,15
The Ball at the San Francisco Open Dancesport Championships,Gents Only Silver Multi-Dances Closed C Men Amer. Smooth (W,T,F,VW),Smooth,15
The Ball at the San Francisco Open Dancesport Championships,Gents Only Silver Multi-Dances Closed S1 Men Int'l Ballroom (W,T,F,Q),Standard,15
The Ball at the San Francisco Open Dancesport Championships,Gents Only Silver Multi-Dances Open S1 Men Amer. Smooth (W,T,F,VW),Smooth,20
The Ball at the San Francisco Open Dancesport Championships,Gents Only Silver Multi-Dances Open S1 Men Int'l Latin (CC,S,R,J),Latin,20
The Ball at the San Francisco Open Dancesport Championships,Gold Pro-Am Multi-Dances Closed A Int'l Ballroom (W,T,VW,F,Q),Standard,20
The Ball at the San Francisco Open Dancesport Championships,Gold Pro-Am Multi-Dances Closed A Int'l Latin (CC,S,R,PD,J),Latin,20
The Ball at the San Francisco Open Dancesport Championships,Gold Pro-Am Multi-Dances Closed B Amer. Smooth (W,T,F,VW),Smooth,20
The Ball at the San Francisco Open Dancesport Championships,Gold Pro-Am Multi-Dances Closed B Int'l Ballroom (W,T,VW,F,Q),Standard,20
The Ball at the San Francisco Open Dancesport Championships,Gold Pro-Am Multi-Dances Closed S1 Amer. Smooth (W,T,F,VW),Smooth,20
The Ball at the San Francisco Open Dancesport Championships,Gold Pro-Am Multi-Dances Closed S1 Int'l Ballroom (W,T,VW,F,Q),Standard,20
The Ball at the San Francisco Open Dancesport Championships,Gold Pro-Am Multi-Dances Closed S2 Int'l Ballroom (W,T,VW,F,Q),Standard,20
The Ball at the San Francisco Open Dancesport Championships,Gold Pro-Am Multi-Dances Closed YH Int'l Ballroom (W,T,VW,F,Q),Standard,20
The Ball at the San Francisco Open Dancesport Championships,Gold Pro-Am Multi-Dances Open A Amer. Rhythm (CC,R,SW,B,M),Rhythm,25
The Ball at the San Francisco Open Dancesport Championships,Gold Pro-Am Multi-Dances Open A Int'l Ballroom (W,T,VW,F,Q),Standard,25
The Ball at the San Francisco Open Dancesport Championships,Gold Pro-Am Multi-Dances Open A Int'l Latin (CC,S,R,PD,J),Latin,25
The Ball at the San Francisco Open Dancesport Championships,Gold Pro-Am Multi-Dances Open B Amer. Smooth (W,T,F,VW),Smooth,25
The Ball at the San Francisco Open Dancesport Championships,Gold Pro-Am Multi-Dances Open B Int'l Ballroom (W,T,VW,F,Q),Standard,25
The Ball at the San Francisco Open Dancesport Championships,Gold Pro-Am Multi-Dances Open B Int'l Latin (CC,S,R,PD,J),Latin,25
The Ball at the San Francisco Open Dancesport Championships,Gold Pro-Am Multi-Dances Open C Amer. Rhythm (CC,R,SW,B,M),Rhythm,25
The Ball at the San Francisco Open Dancesport Championships,Gold Pro-Am Multi-Dances Open C Amer. Smooth (W,T,F,VW),Smooth,25
The Ball at the San Francisco Open Dancesport Championships,Gold Pro-Am Multi-Dances Open C Int'l Ballroom (W,T,VW,F,Q),Standard,25
The Ball at the San Francisco Open Dancesport Championships,Gold Pro-Am Multi-Dances Open C Int'l Latin (CC,S,R,PD,J),Latin,25
The Ball at the San Francisco Open Dancesport Championships,Gold Pro-Am Multi-Dances Open MA Amer. Smooth (W,T,F,VW),Smooth,25
The Ball at the San Francisco Open Dancesport Championships,Gold Pro-Am Multi-Dances Open S1 Amer. Rhythm (CC,R,SW,B,M),Rhythm,25
The Ball at the San Francisco Open Dancesport Championships,Gold Pro-Am Multi-Dances Open S2 Int'l Ballroom (W,T,VW,F,Q),Standard,25
The Ball at the San Francisco Open Dancesport Championships,Gold Pro-Am Multi-Dances Open S2 Int'l Latin (CC,S,R,PD,J),Latin,25
The Ball at the San Francisco Open Dancesport Championships,Int'l 10-Dance Event Closed C (W,T,VW,F,Q,CC,S,R,PD,J),Unknown,15
The Ball at the San Francisco Open Dancesport Championships,Int'l 10-Dance Event Closed C Int'l Latin (CC,S,R,PD,J),Latin,15
The Ball at the San Francisco Open Dancesport Championships,Int'l 10-Dance Event Open C (W,T,VW,F,Q,CC,S,R,PD,J),Unknown,20
The Ball at the San Francisco Open Dancesport Championships,Int'l 10-Dance Event Open C Int'l Ballroom (W,T,VW,F,Q),Standard,20
The Ball at the San Francisco Open Dancesport Championships,Int'l 10-Dance Event Open C Int'l Latin (CC,S,R,PD,J),Latin,20
The Ball at the San Francisco Open Dancesport Championships,Int'l 6-Dance Event Closed Bronze C Int'l Latin (CC,R,J),Latin,10
The Ball at the San Francisco Open Dancesport Championships,Mixed Am Bronze Multidance Closed Bronze B Mixed Prof M/F Int'l Latin (CC,R,J),Latin,10
The Ball at the San Francisco Open Dancesport Championships,Mixed Am Bronze Multidance Closed Bronze C Mixed Prof M/F Int'l Ballroom (W,T,Q),Standard,10
The Ball at the San Francisco Open Dancesport Championships,Mixed Am Bronze Scholarships B Mixed Prof M/F Int'l Latin (CC,R,J),Latin,15
The Ball at the San Francisco Open Dancesport Championships,Mixed Am Bronze Scholarships S1 Mixed Prof M/F Int'l Latin (CC,R,J),Latin,15
The Ball at the San Francisco Open Dancesport Championships,Mixed Am Open Scholarships Open A Mixed Prof M/F Int'l Latin (CC,S,R,PD,J),Latin,25
The Ball at the San Francisco Open Dancesport Championships,Mixed Am Open Scholarships Open C Mixed Prof M/F Int'l Latin (CC,S,R,PD,J),Latin,25
The Ball at the San Francisco Open Dancesport Championships,Mixed Am Open Scholarships Open PT Mixed Prof M/F Int'l Ballroom (W,T,VW,F,Q),Standard,25
The Ball at the San Francisco Open Dancesport Championships,Mixed Am Open Scholarships Open PT Mixed Prof M/F Int'l Latin (CC,S,R,PD,J),Latin,25
The Ball at the San Francisco Open Dancesport Championships,Mixed Am Open Scholarships Open S1 Mixed Prof M/F Int'l Ballroom (W,T,VW,F,Q),Standard,25
The Ball at the San Francisco Open Dancesport Championships,Mixed Am Open Scholarships Open S1 Mixed Prof M/F Int'l Latin (CC,S,R,PD,J),Latin,25
The Ball at the San Francisco Open Dancesport Championships,Mixed Am Open Scholarships Open YH Mixed Prof M/F Int'l Ballroom (W,T,VW,F,Q),Standard,25
The Ball at the San Francisco Open Dancesport Championships,Mixed Am Open Scholarships Open YH Mixed Prof M/F Int'l Latin (CC,S,R,PD,J),Latin,25
The Ball at the San Francisco Open Dancesport Championships,Mixed Am Silver Scholarships PT Mixed Prof M/F Int'l Ballroom (W,T,F,Q),Standard,20
The Ball at the San Francisco Open Dancesport Championships,Mixed Am Silver Scholarships PT Mixed Prof M/F Int'l Latin (CC,S,R,J),Latin,20
The Ball at the San Francisco Open Dancesport Championships,Mixed Am Youth Multidance Closed Bronze P1 Mixed Prof M/F Int'l Ballroom (W,T,F,Q),Standard,10
The Ball at the San Francisco Open Dancesport Championships,Mixed Am Youth Multidance Closed Bronze P1 Mixed Prof M/F Int'l Latin (CC,R,S,J),Latin,10
The Ball at the San Francisco Open Dancesport Championships,Mixed Am Youth Multidance Closed Silver P1 Mixed Prof M/F Int'l Latin (CC,R,S,J),Latin,15
The Ball at the San Francisco Open Dancesport Championships,Mixed Am Youth Multidance Closed Silver P2 Mixed Prof M/F Int'l Ballroom (W,T,F,Q),Standard,15
The Ball at the San Francisco Open Dancesport Championships,Mixed Am Youth Multidance Closed Silver P2 Mixed Prof M/F Int'l Latin (CC,R,S,J),Latin,15
The Ball at the San Francisco Open Dancesport Championships,Mixed Am Youth Multidance Open Gold J1 Mixed Prof M/F Int'l Latin (CC,R,S,J),Latin,25
The Ball at the San Francisco Open Dancesport Championships,Mixed Am Youth Multidance Open Gold P2 Mixed Prof M/F Int'l Ballroom (W,T,F,Q),Standard,25
The Ball at the San Francisco Open Dancesport Championships,Mixed Am Youth Multidance Open Silver J1 Mixed Prof M/F Int'l Latin (CC,R,S,J),Latin,20
The Ball at the San Francisco Open Dancesport Championships,Mixed Am Youth Multidance Open Silver P1 AM/AM Int'l Latin (CC,R,S,J),Latin,20
The Ball at the San Francisco Open Dancesport Championships,Mixed Am Youth Multidance Open Silver P1 Mixed Prof M/F Int'l Ballroom (W,T,F,Q),Standard,20
The Ball at the San Francisco Open Dancesport Championships,Mixed Am Youth Multidance Open Silver P1 Mixed Prof M/F Int'l Latin (CC,R,S,J),Latin,20
The Ball at the San Francisco Open Dancesport Championships,Mixed Am Youth Multidance Open Silver P2 Mixed Prof M/F Int'l Ballroom (W,T,F,Q),Standard,20
The Ball at the San Francisco Open Dancesport Championships,Mixed Am Youth Multidance Open Silver P2 Mixed Prof M/F Int'l Latin (CC,R,S,J),Latin,20
The Ball at the San Francisco Open Dancesport Championships,Mixed Ama Bronze 6 Dance Closed Bronze P2 Int'l Ballroom (W,T,Q),Standard,10
The Ball at the San Francisco Open Dancesport Championships,Mixed Ama Open 10-Dance Open P1 Mixed Prof M/F (W,T,VW,F,Q,CC,S,R,PD,J),Unknown,20
The Ball at the San Francisco Open Dancesport Championships,Mixed Ama Open 10-Dance Open P2 Mixed Prof M/F (W,T,VW,F,Q,CC,S,R,PD,J),Unknown,20
The Ball at the San Francisco Open Dancesport Championships,Mixed Ama Open 10-Dance Open YH Int'l Ballroom (W,T,VW,F,Q),Standard,20
The Ball at the San Francisco Open Dancesport Championships,Mixed Ama Open Multidance Closed S1 Mixed Prof M/F Int'l Ballroom (W,T,VW,F,Q),Standard,20
The Ball at the San Francisco Open Dancesport Championships,Mixed Ama Open Multidance Open A Mixed Prof M/F Int'l Latin (CC,S,R,PD,J),Latin,20
The Ball at the San Francisco Open Dancesport Championships,Mixed Ama Open Multidance Open C Mixed Prof M/F Int'l Latin (CC,S,R,PD,J),Latin,20
The Ball at the San Francisco Open Dancesport Championships,Op. Gold Global Pro-Am Scholarships C Amer. Smooth (W,T,F,VW),Smooth,25
The Ball at the San Francisco Open Dancesport Championships,Op. Gold Pro-Am Scholarships A Amer. Rhythm (CC,R,SW,B,M),Rhythm,25
