Cleveland Dancesport Challenge,AC-A Amateur Closed Bronze Rhythm 3-Dance (CC/R/SW),Rhythm,10
Cleveland Dancesport Challenge,AC-A Amateur Closed Bronze Smooth 3-Dance (W/T/FT),Smooth,10
Cleveland Dancesport Challenge,AC-A Amateur Novice Open Ballroom (W/T/VW/FT/QS),Standard,10
Cleveland Dancesport Challenge,AC-A Amateur Open Ballroom (W/T/VW/FT/QS),Standard,20
Cleveland Dancesport Challenge,AC-A Amateur Open Latin (CC/S/R/PD/J),Latin,20
Cleveland Dancesport Challenge,AC-A Amateur Open Smooth (W/T/FT/VW),Smooth,20
Cleveland Dancesport Challenge,AC-A Amateur Pre Champ Open Ballroom (W/T/VW/FT/QS),Standard,20
Cleveland Dancesport Challenge,AC-A Amateur Pre Champ Open Smooth (W/T/FT/VW),Smooth,20
Cleveland Dancesport Challenge,AC-B Amateur Closed Bronze Ballroom 3-Dance (W/T/QS),Standard,10
Cleveland Dancesport Challenge,AC-B Amateur Closed Bronze Rhythm 3-Dance (CC/R/SW),Rhythm,10
Cleveland Dancesport Challenge,AC-B Night Club Multi Dance (HU/Sal/WC),Nightclub,15
Cleveland Dancesport Challenge,AC-JR Amateur Novice Open Latin (CC/S/R/PD/J),Latin,10
Cleveland Dancesport Challenge,AC-JR Amateur Open Ballroom (W/T/VW/FT/QS),Standard,20
Cleveland Dancesport Challenge,AC-JR Amateur Open Latin (CC/S/R/PD/J),Latin,20
Cleveland Dancesport Challenge,AC-JR Amateur Pre Champ Open Ballroom (W/T/VW/FT/QS),Standard,20
Cleveland Dancesport Challenge,AC-JR Amateur Pre Champ Open Latin (CC/S/R/PD/J),Latin,20
Cleveland Dancesport Challenge,AC-LPT1 Amateur Closed Bronze Ballroom 3-Dance (W/T/QS),Standard,10
Cleveland Dancesport Challenge,AC-LPT1 Amateur Closed Bronze Latin 3-Dance (CC/S/R),Latin,10
Cleveland Dancesport Challenge,AC-LPT1 Amateur Closed Silver Ballroom 4-Dance (W/T/FT/QS),Standard,15
Cleveland Dancesport Challenge,AC-LPT1 Amateur Closed Silver Latin 4-Dance (CC/S/R/J),Latin,15
Cleveland Dancesport Challenge,AC-PT Amateur Closed Bronze Ballroom 3-Dance (W/T/QS),Standard,10
Cleveland Dancesport Challenge,AC-PT Amateur Closed Bronze Latin 3-Dance (CC/S/R),Latin,10
Cleveland Dancesport Challenge,AC-SR Amateur Novice Open Rhythm (CC/R/SW/B/M),Rhythm,10
Cleveland Dancesport Challenge,AC-SR Amateur Open Ballroom (W/T/VW/FT/QS),Standard,20
Cleveland Dancesport Challenge,AC-SR Amateur Open Rhythm (CC/R/SW/B/M),Rhythm,20
Cleveland Dancesport Challenge,AC-SR Amateur Open Smooth (W/T/FT/VW),Smooth,20
Cleveland Dancesport Challenge,AC-Y Amateur Closed Bronze Latin 3-Dance (CC/S/R),Latin,10
Cleveland Dancesport Challenge,G- DCT Closed Bronze SR Rhythm Scholarship (CC/R/SW),Rhythm,15
Cleveland Dancesport Challenge,G- DCT Closed Silver SR Smooth Scholarship (W/T/F),Smooth,20
Cleveland Dancesport Challenge,G- DCT Open SR Rhythm Scholarship (CC/R/SW/B),Rhythm,25
Cleveland Dancesport Challenge,G- Pro/Am Gents Closed Ballroom Scholarship (W/T/QS),Standard,20
Cleveland Dancesport Challenge,G- Pro/Am Gents Closed Smooth Scholarship (W/T/FT),Smooth,20
Cleveland Dancesport Challenge,G- Pro/Am Gents Open Ballroom Scholarship (W/T/VW/FT/QS),Standard,25
Cleveland Dancesport Challenge,G- Pro/Am Gents Open Smooth Scholarship (W/T/FT/VW),Smooth,25
Cleveland Dancesport Challenge,G-A Bronze Pro/Am Closed Ballroom Scholarship (W/T/QS),Standard,15
Cleveland Dancesport Challenge,G-B Bronze Pro/Am Closed Ballroom Scholarship (W/T/QS),Standard,15
Cleveland Dancesport Challenge,G-B Bronze Pro/Am Closed Rhythm Scholarship (CC/R/SW),Rhythm,15
Cleveland Dancesport Challenge,G-B Bronze Pro/Am Closed Smooth Scholarship (W/T/F),Smooth,15
Cleveland Dancesport Challenge,G-B DCT Newcomer Latin Scholarship (CC/S/R),Latin,10
Cleveland Dancesport Challenge,G-B Pro/Am Open Smooth DanceSport Series (W/T/FT/VW),Smooth,20
Cleveland Dancesport Challenge,G-B Pro/Am Open Smooth Scholarship (W/T/FT/VW),Smooth,25
Cleveland Dancesport Challenge,G-B Silver Pro/Am Closed Ballroom Scholarship (W/T/QS),Standard,20
Cleveland Dancesport Challenge,G-B Silver Pro/Am Closed Rhythm Scholarship (CC/R/SW),Rhythm,20
Cleveland Dancesport Challenge,G-B Silver Pro/Am Closed Smooth Scholarship (W/T/F),Smooth,20
Cleveland Dancesport Challenge,G-B2 Pro/Am Closed Bronze Ballroom 3-Dance (W/T/QS),Standard,10
Cleveland Dancesport Challenge,G-B2 Pro/Am Closed Bronze Latin 3-Dance (CC/S/R),Latin,10
Cleveland Dancesport Challenge,G-B2 Pro/Am Closed Bronze Rhythm 3-Dance (CC/R/SW),Rhythm,10
Cleveland Dancesport Challenge,G-B2 Pro/Am Closed Bronze Smooth  3-Dance (W/T/FT),Smooth,10
Cleveland Dancesport Challenge,G-B2 Pro/Am Closed Silver Ballroom 4-Dance (W/T/FT/QS),Standard,15
